"STATION","DATE","TAVG","TMAX","TMIN","TOBS"
"US1TXTV0135","2018-05-19",,,,
"US1TXTV0135","2018-05-20",,,,
"US1TXTV0135","2018-05-21",,,,
"US1TXTV0135","2018-05-22",,,,
"US1TXTV0135","2018-05-23",,,,
"US1TXTV0135","2018-05-24",,,,
"US1TXTV0135","2018-05-25",,,,
"US1TXTV0135","2018-05-26",,,,
"US1TXTV0135","2018-05-27",,,,
"US1TXTV0135","2018-05-28",,,,
"US1TXTV0135","2018-05-29",,,,
"US1TXTV0135","2018-05-30",,,,
"US1TXTV0135","2018-05-31",,,,
"US1TXTV0135","2018-06-01",,,,
"US1TXTV0135","2018-06-02",,,,
"US1TXTV0135","2018-06-03",,,,
"US1TXTV0135","2018-06-04",,,,
"US1TXTV0135","2018-06-05",,,,
"US1TXTV0135","2018-06-06",,,,
"US1TXTV0135","2018-06-07",,,,
"US1TXTV0135","2018-06-08",,,,
"US1TXTV0135","2018-06-09",,,,
"US1TXTV0135","2018-06-10",,,,
"US1TXTV0135","2018-06-11",,,,
"US1TXTV0135","2018-06-12",,,,
"US1TXTV0135","2018-06-13",,,,
"US1TXTV0135","2018-06-14",,,,
"US1TXTV0135","2018-06-15",,,,
"US1TXTV0135","2018-06-16",,,,
"US1TXTV0135","2018-06-17",,,,
"US1TXTV0135","2018-06-18",,,,
"US1TXTV0135","2018-06-19",,,,
"US1TXTV0135","2018-06-20",,,,
"US1TXTV0135","2018-06-21",,,,
"US1TXTV0135","2018-06-22",,,,
"US1TXTV0135","2018-06-23",,,,
"US1TXTV0135","2018-06-24",,,,
"US1TXTV0135","2018-06-25",,,,
"US1TXTV0135","2018-06-26",,,,
"US1TXTV0135","2018-06-27",,,,
"US1TXTV0135","2018-06-28",,,,
"US1TXTV0135","2018-06-29",,,,
"US1TXTV0135","2018-06-30",,,,
"US1TXTV0135","2018-07-01",,,,
"US1TXTV0135","2018-07-02",,,,
"US1TXTV0135","2018-07-03",,,,
"US1TXTV0135","2018-07-04",,,,
"US1TXTV0135","2018-07-05",,,,
"US1TXTV0135","2018-07-06",,,,
"US1TXTV0135","2018-07-07",,,,
"US1TXTV0135","2018-07-08",,,,
"US1TXTV0135","2018-07-09",,,,
"US1TXTV0135","2018-07-10",,,,
"US1TXTV0135","2018-07-11",,,,
"US1TXTV0135","2018-07-12",,,,
"US1TXTV0135","2018-07-13",,,,
"US1TXTV0135","2018-07-14",,,,
"US1TXTV0135","2018-07-15",,,,
"US1TXTV0135","2018-07-16",,,,
"US1TXTV0135","2018-07-17",,,,
"US1TXTV0135","2018-07-18",,,,
"US1TXTV0135","2018-07-19",,,,
"US1TXTV0135","2018-07-20",,,,
"US1TXTV0135","2018-07-21",,,,
"US1TXTV0135","2018-07-22",,,,
"US1TXTV0135","2018-07-23",,,,
"US1TXTV0135","2018-07-24",,,,
"US1TXTV0135","2018-07-25",,,,
"US1TXTV0135","2018-07-26",,,,
"US1TXTV0135","2018-07-27",,,,
"US1TXTV0135","2018-07-28",,,,
"US1TXTV0135","2018-07-29",,,,
"US1TXTV0135","2018-07-30",,,,
"US1TXTV0135","2018-07-31",,,,
"US1TXTV0135","2018-08-01",,,,
"US1TXTV0135","2018-08-02",,,,
"US1TXTV0135","2018-08-03",,,,
"US1TXTV0135","2018-08-04",,,,
"US1TXTV0135","2018-08-05",,,,
"US1TXTV0135","2018-08-06",,,,
"US1TXTV0135","2018-08-07",,,,
"US1TXTV0135","2018-08-08",,,,
"US1TXTV0135","2018-08-09",,,,
"US1TXTV0135","2018-08-10",,,,
"US1TXTV0135","2018-08-11",,,,
"US1TXTV0135","2018-08-12",,,,
"US1TXTV0135","2018-08-13",,,,
"US1TXTV0135","2018-08-14",,,,
"US1TXTV0135","2018-08-15",,,,
"US1TXTV0135","2018-08-16",,,,
"US1TXTV0135","2018-08-17",,,,
"US1TXTV0135","2018-08-18",,,,
"US1TXTV0135","2018-08-19",,,,
"US1TXTV0135","2018-08-20",,,,
"US1TXTV0135","2018-08-21",,,,
"US1TXTV0135","2018-08-22",,,,
"US1TXTV0135","2018-08-23",,,,
"US1TXTV0135","2018-08-24",,,,
"US1TXTV0135","2018-08-25",,,,
"US1TXTV0135","2018-08-26",,,,
"US1TXTV0135","2018-08-27",,,,
"US1TXTV0135","2018-08-28",,,,
"US1TXTV0135","2018-08-29",,,,
"US1TXTV0135","2018-08-30",,,,
"US1TXTV0135","2018-08-31",,,,
"US1TXTV0135","2018-09-01",,,,
"US1TXTV0135","2018-09-02",,,,
"US1TXTV0135","2018-09-03",,,,
"US1TXTV0135","2018-09-04",,,,
"US1TXTV0135","2018-09-05",,,,
"US1TXTV0135","2018-09-06",,,,
"US1TXTV0135","2018-09-07",,,,
"US1TXTV0135","2018-09-08",,,,
"US1TXTV0135","2018-09-09",,,,
"US1TXTV0135","2018-09-10",,,,
"US1TXTV0135","2018-09-11",,,,
"US1TXTV0135","2018-09-12",,,,
"US1TXTV0135","2018-09-13",,,,
"US1TXTV0135","2018-09-14",,,,
"US1TXTV0135","2018-09-15",,,,
"US1TXTV0135","2018-09-16",,,,
"US1TXTV0135","2018-09-17",,,,
"US1TXTV0135","2018-09-18",,,,
"US1TXTV0135","2018-09-19",,,,
"US1TXTV0135","2018-09-20",,,,
"US1TXTV0135","2018-09-22",,,,
"US1TXTV0135","2018-09-23",,,,
"US1TXTV0135","2018-09-24",,,,
"US1TXTV0135","2018-09-25",,,,
"US1TXTV0135","2018-09-26",,,,
"US1TXTV0135","2018-09-27",,,,
"US1TXTV0135","2018-09-28",,,,
"US1TXTV0135","2018-09-30",,,,
"US1TXTV0135","2018-10-01",,,,
"US1TXTV0135","2018-10-02",,,,
"US1TXTV0135","2018-10-03",,,,
"US1TXTV0135","2018-10-04",,,,
"US1TXTV0135","2018-10-05",,,,
"US1TXTV0135","2018-10-06",,,,
"US1TXTV0135","2018-10-07",,,,
"US1TXTV0135","2018-10-08",,,,
"US1TXTV0135","2018-10-09",,,,
"US1TXTV0135","2018-10-10",,,,
"US1TXTV0135","2018-10-11",,,,
"US1TXTV0135","2018-10-12",,,,
"US1TXTV0135","2018-10-13",,,,
"US1TXTV0135","2018-10-14",,,,
"US1TXTV0135","2018-10-15",,,,
"US1TXTV0135","2018-10-16",,,,
"US1TXTV0135","2018-10-17",,,,
"US1TXTV0135","2018-10-18",,,,
"US1TXTV0135","2018-10-19",,,,
"US1TXTV0135","2018-10-20",,,,
"US1TXTV0135","2018-10-21",,,,
"US1TXTV0135","2018-10-22",,,,
"US1TXTV0135","2018-10-23",,,,
"US1TXTV0135","2018-10-24",,,,
"US1TXTV0135","2018-10-25",,,,
"US1TXTV0135","2018-10-26",,,,
"US1TXTV0135","2018-10-27",,,,
"US1TXTV0135","2018-10-28",,,,
"US1TXTV0135","2018-10-29",,,,
"US1TXTV0135","2018-10-30",,,,
"US1TXTV0135","2018-10-31",,,,
"US1TXTV0135","2018-11-01",,,,
"US1TXTV0135","2018-11-02",,,,
"US1TXTV0135","2018-11-03",,,,
"US1TXTV0135","2018-11-04",,,,
"US1TXTV0135","2018-11-05",,,,
"US1TXTV0135","2018-11-06",,,,
"US1TXTV0135","2018-11-07",,,,
"US1TXTV0135","2018-11-08",,,,
"US1TXTV0135","2018-11-09",,,,
"US1TXTV0135","2018-11-10",,,,
"US1TXTV0135","2018-11-11",,,,
"US1TXTV0135","2018-11-12",,,,
"US1TXTV0135","2018-11-13",,,,
"US1TXTV0135","2018-11-14",,,,
"US1TXTV0135","2018-11-15",,,,
"US1TXTV0135","2018-11-16",,,,
"US1TXTV0135","2018-11-17",,,,
"US1TXTV0135","2018-11-18",,,,
"US1TXTV0135","2018-11-19",,,,
"US1TXTV0135","2018-11-20",,,,
"US1TXTV0135","2018-11-21",,,,
"US1TXTV0135","2018-11-22",,,,
"US1TXTV0135","2018-11-23",,,,
"US1TXTV0135","2018-11-24",,,,
"US1TXTV0135","2018-11-25",,,,
"US1TXTV0135","2018-11-26",,,,
"US1TXTV0135","2018-11-27",,,,
"US1TXTV0135","2018-11-28",,,,
"US1TXTV0135","2018-11-29",,,,
"US1TXTV0135","2018-11-30",,,,
"US1TXTV0135","2018-12-01",,,,
"US1TXTV0135","2018-12-02",,,,
"US1TXTV0135","2018-12-03",,,,
"US1TXTV0135","2018-12-04",,,,
"US1TXTV0135","2018-12-05",,,,
"US1TXTV0135","2018-12-06",,,,
"US1TXTV0135","2018-12-07",,,,
"US1TXTV0135","2018-12-08",,,,
"US1TXTV0135","2018-12-09",,,,
"US1TXTV0135","2018-12-10",,,,
"US1TXTV0135","2018-12-11",,,,
"US1TXTV0135","2018-12-12",,,,
"US1TXTV0135","2018-12-13",,,,
"US1TXTV0135","2018-12-14",,,,
"US1TXTV0135","2018-12-15",,,,
"US1TXTV0135","2018-12-16",,,,
"US1TXTV0135","2018-12-17",,,,
"US1TXTV0135","2018-12-18",,,,
"US1TXTV0135","2018-12-19",,,,
"US1TXTV0135","2018-12-20",,,,
"US1TXTV0135","2018-12-21",,,,
"US1TXTV0135","2018-12-22",,,,
"US1TXTV0135","2018-12-23",,,,
"US1TXTV0135","2018-12-24",,,,
"US1TXTV0135","2018-12-25",,,,
"US1TXTV0135","2018-12-26",,,,
"US1TXTV0135","2018-12-27",,,,
"US1TXTV0135","2018-12-28",,,,
"US1TXTV0135","2018-12-29",,,,
"US1TXTV0135","2018-12-30",,,,
"US1TXTV0135","2018-12-31",,,,
"US1TXTV0212","2018-01-01",,,,
"US1TXTV0212","2018-01-17",,,,
"US1TXTV0212","2018-01-20",,,,
"US1TXTV0212","2018-03-03",,,,
"US1TXTV0212","2018-03-04",,,,
"US1TXTV0212","2018-03-28",,,,
"US1TXTV0212","2018-03-29",,,,
"US1TXTV0212","2018-04-07",,,,
"US1TXTV0212","2018-04-14",,,,
"US1TXTV0212","2018-04-25",,,,
"US1TXTV0212","2018-05-01",,,,
"US1TXTV0212","2018-05-04",,,,
"US1TXTV0212","2018-05-05",,,,
"US1TXTV0212","2018-05-16",,,,
"US1TXTV0212","2018-05-21",,,,
"US1TXTV0212","2018-06-04",,,,
"US1TXTV0212","2018-06-17",,,,
"US1TXTV0212","2018-06-18",,,,
"US1TXTV0212","2018-06-19",,,,
"US1TXTV0212","2018-06-20",,,,
"US1TXTV0212","2018-07-05",,,,
"US1TXTV0212","2018-07-08",,,,
"US1TXTV0212","2018-07-09",,,,
"US1TXTV0212","2018-07-10",,,,
"US1TXTV0212","2018-08-12",,,,
"US1TXTV0212","2018-08-13",,,,
"US1TXTV0212","2018-09-04",,,,
"US1TXTV0212","2018-09-05",,,,
"US1TXTV0212","2018-09-06",,,,
"US1TXTV0212","2018-09-07",,,,
"US1TXTV0212","2018-09-08",,,,
"US1TXTV0212","2018-09-09",,,,
"US1TXTV0212","2018-09-10",,,,
"US1TXTV0212","2018-09-11",,,,
"US1TXTV0212","2018-09-12",,,,
"US1TXTV0212","2018-09-13",,,,
"US1TXTV0212","2018-09-14",,,,
"US1TXTV0212","2018-09-15",,,,
"US1TXTV0212","2018-09-16",,,,
"US1TXTV0212","2018-09-17",,,,
"US1TXTV0212","2018-09-21",,,,
"US1TXTV0212","2018-09-22",,,,
"US1TXTV0212","2018-09-23",,,,
"US1TXTV0212","2018-09-24",,,,
"US1TXTV0212","2018-09-29",,,,
"US1TXTV0212","2018-09-30",,,,
"US1TXTV0212","2018-10-02",,,,
"US1TXTV0212","2018-10-03",,,,
"US1TXTV0212","2018-10-05",,,,
"US1TXTV0212","2018-10-07",,,,
"US1TXTV0212","2018-10-08",,,,
"US1TXTV0212","2018-10-09",,,,
"US1TXTV0212","2018-10-10",,,,
"US1TXTV0212","2018-10-14",,,,
"US1TXTV0212","2018-10-15",,,,
"US1TXTV0212","2018-10-16",,,,
"US1TXTV0212","2018-10-17",,,,
"US1TXTV0212","2018-10-18",,,,
"US1TXTV0212","2018-10-19",,,,
"US1TXTV0212","2018-10-20",,,,
"US1TXTV0212","2018-10-21",,,,
"US1TXTV0212","2018-10-23",,,,
"US1TXTV0212","2018-10-24",,,,
"US1TXTV0212","2018-10-25",,,,
"US1TXTV0212","2018-10-31",,,,
"US1TXTV0212","2018-11-01",,,,
"US1TXTV0212","2018-11-04",,,,
"US1TXTV0212","2018-11-09",,,,
"US1TXTV0212","2018-11-10",,,,
"US1TXTV0212","2018-11-11",,,,
"US1TXTV0212","2018-11-12",,,,
"US1TXTV0212","2018-11-13",,,,
"US1TXTV0212","2018-11-18",,,,
"US1TXTV0212","2018-11-19",,,,
"US1TXTV0212","2018-11-22",,,,
"US1TXTV0212","2018-11-30",,,,
"US1TXTV0212","2018-12-01",,,,
"US1TXTV0212","2018-12-08",,,,
"US1TXTV0212","2018-12-14",,,,
"US1TXTV0212","2018-12-19",,,,
"US1TXTV0212","2018-12-27",,,,
"US1TXTV0212","2018-12-31",,,,
"US1TXTV0214","2018-03-28",,,,
"US1TXTV0214","2018-03-29",,,,
"US1TXTV0214","2018-09-08",,,,
"USW00013958","2018-01-01",,"32","25",
"USW00013958","2018-01-02",,"32","26",
"USW00013958","2018-01-03",,"56","22",
"USW00013958","2018-01-04",,"55","30",
"USW00013958","2018-01-05",,"62","44",
"USW00013958","2018-01-06",,"63","40",
"USW00013958","2018-01-07",,"67","54",
"USW00013958","2018-01-08",,"69","44",
"USW00013958","2018-01-09",,"70","39",
"USW00013958","2018-01-10",,"71","48",
"USW00013958","2018-01-11",,"72","44",
"USW00013958","2018-01-12",,"58","34",
"USW00013958","2018-01-13",,"54","32",
"USW00013958","2018-01-14",,"61","29",
"USW00013958","2018-01-15",,"71","38",
"USW00013958","2018-01-16",,"38","26",
"USW00013958","2018-01-17",,"38","18",
"USW00013958","2018-01-18",,"45","26",
"USW00013958","2018-01-19",,"54","40",
"USW00013958","2018-01-20",,"68","51",
"USW00013958","2018-01-21",,"72","59",
"USW00013958","2018-01-22",,"65","45",
"USW00013958","2018-01-23",,"66","39",
"USW00013958","2018-01-24",,"65","36",
"USW00013958","2018-01-25",,"66","32",
"USW00013958","2018-01-26",,"68","51",
"USW00013958","2018-01-27",,"70","59",
"USW00013958","2018-01-28",,"71","50",
"USW00013958","2018-01-29",,"68","40",
"USW00013958","2018-01-30",,"67","34",
"USW00013958","2018-01-31",,"72","46",
"USW00013958","2018-02-01",,"73","53",
"USW00013958","2018-02-02",,"59","45",
"USW00013958","2018-02-03",,"56","43",
"USW00013958","2018-02-04",,"76","42",
"USW00013958","2018-02-05",,"55","40",
"USW00013958","2018-02-06",,"54","39",
"USW00013958","2018-02-07",,"48","36",
"USW00013958","2018-02-08",,"59","34",
"USW00013958","2018-02-09",,"64","52",
"USW00013958","2018-02-10",,"62","40",
"USW00013958","2018-02-11",,"43","31",
"USW00013958","2018-02-12",,"44","31",
"USW00013958","2018-02-13",,"47","39",
"USW00013958","2018-02-14",,"72","46",
"USW00013958","2018-02-15",,"77","64",
"USW00013958","2018-02-16",,"71","57",
"USW00013958","2018-02-17",,"62","50",
"USW00013958","2018-02-18",,"75","51",
"USW00013958","2018-02-19",,"80","69",
"USW00013958","2018-02-20",,"73","69",
"USW00013958","2018-02-21",,"71","39",
"USW00013958","2018-02-22",,"44","37",
"USW00013958","2018-02-23",,"65","43",
"USW00013958","2018-02-24",,"74","62",
"USW00013958","2018-02-25",,"68","52",
"USW00013958","2018-02-26",,"70","47",
"USW00013958","2018-02-27",,"80","59",
"USW00013958","2018-02-28",,"83","69",
"USW00013958","2018-03-01",,"72","54",
"USW00013958","2018-03-02",,"75","52",
"USW00013958","2018-03-03",,"72","53",
"USW00013958","2018-03-04",,"81","63",
"USW00013958","2018-03-05",,"85","61",
"USW00013958","2018-03-06",,"74","51",
"USW00013958","2018-03-07",,"69","47",
"USW00013958","2018-03-08",,"71","49",
"USW00013958","2018-03-09",,"73","52",
"USW00013958","2018-03-10",,"90","65",
"USW00013958","2018-03-11",,"70","55",
"USW00013958","2018-03-12",,"68","46",
"USW00013958","2018-03-13",,"71","42",
"USW00013958","2018-03-14",,"72","41",
"USW00013958","2018-03-15",,"75","50",
"USW00013958","2018-03-16",,"89","63",
"USW00013958","2018-03-17",,"85","67",
"USW00013958","2018-03-18",,"84","68",
"USW00013958","2018-03-19",,"82","60",
"USW00013958","2018-03-20",,"75","49",
"USW00013958","2018-03-21",,"78","43",
"USW00013958","2018-03-22",,"81","52",
"USW00013958","2018-03-23",,"81","59",
"USW00013958","2018-03-24",,"84","68",
"USW00013958","2018-03-25",,"77","68",
"USW00013958","2018-03-26",,"88","69",
"USW00013958","2018-03-27",,"82","63",
"USW00013958","2018-03-28",,"72","58",
"USW00013958","2018-03-29",,"86","56",
"USW00013958","2018-03-30",,"74","55",
"USW00013958","2018-03-31",,"83","57",
"USW00013958","2018-04-01",,"82","64",
"USW00013958","2018-04-02",,"84","57",
"USW00013958","2018-04-03",,"82","62",
"USW00013958","2018-04-04",,"71","50",
"USW00013958","2018-04-05",,"78","57",
"USW00013958","2018-04-06",,"84","64",
"USW00013958","2018-04-07",,"64","40",
"USW00013958","2018-04-08",,"66","41",
"USW00013958","2018-04-09",,"65","53",
"USW00013958","2018-04-10",,"78","53",
"USW00013958","2018-04-11",,"82","47",
"USW00013958","2018-04-12",,"86","63",
"USW00013958","2018-04-13",,"88","60",
"USW00013958","2018-04-14",,"72","54",
"USW00013958","2018-04-15",,"78","47",
"USW00013958","2018-04-16",,"84","47",
"USW00013958","2018-04-17",,"87","58",
"USW00013958","2018-04-18",,"83","66",
"USW00013958","2018-04-19",,"78","59",
"USW00013958","2018-04-20",,"72","57",
"USW00013958","2018-04-21",,"73","58",
"USW00013958","2018-04-22",,"79","52",
"USW00013958","2018-04-23",,"87","52",
"USW00013958","2018-04-24",,"87","59",
"USW00013958","2018-04-25",,"89","55",
"USW00013958","2018-04-26",,"78","50",
"USW00013958","2018-04-27",,"80","55",
"USW00013958","2018-04-28",,"86","56",
"USW00013958","2018-04-29",,"84","59",
"USW00013958","2018-04-30",,"80","64",
"USW00013958","2018-05-01",,"81","70",
"USW00013958","2018-05-02",,"90","73",
"USW00013958","2018-05-03",,"88","75",
"USW00013958","2018-05-04",,"75","62",
"USW00013958","2018-05-05",,"86","63",
"USW00013958","2018-05-06",,"90","60",
"USW00013958","2018-05-07",,"91","58",
"USW00013958","2018-05-08",,"88","64",
"USW00013958","2018-05-09",,"88","66",
"USW00013958","2018-05-10",,"90","66",
"USW00013958","2018-05-11",,"90","70",
"USW00013958","2018-05-12",,"91","73",
"USW00013958","2018-05-13",,"91","74",
"USW00013958","2018-05-14",,"91","74",
"USW00013958","2018-05-15",,"90","72",
"USW00013958","2018-05-16",,"97","66",
"USW00013958","2018-05-17",,"96","70",
"USW00013958","2018-05-18",,"95","71",
"USW00013958","2018-05-19",,"94","72",
"USW00013958","2018-05-20",,"82","69",
"USW00013958","2018-05-21",,"88","69",
"USW00013958","2018-05-22",,"88","72",
"USW00013958","2018-05-23",,"90","73",
"USW00013958","2018-05-24",,"93","73",
"USW00013958","2018-05-25",,"95","74",
"USW00013958","2018-05-26",,"99","74",
"USW00013958","2018-05-27",,"97","74",
"USW00013958","2018-05-28",,"96","73",
"USW00013958","2018-05-29",,"97","74",
"USW00013958","2018-05-30",,"98","75",
"USW00013958","2018-05-31",,"98","76",
"USW00013958","2018-06-01",,"99","77",
"USW00013958","2018-06-02",,"101","77",
"USW00013958","2018-06-03",,"100","74",
"USW00013958","2018-06-04",,"89","71",
"USW00013958","2018-06-05",,"99","75",
"USW00013958","2018-06-06",,"99","77",
"USW00013958","2018-06-07",,"98","76",
"USW00013958","2018-06-08",,"95","75",
"USW00013958","2018-06-09",,"96","77",
"USW00013958","2018-06-10",,"99","77",
"USW00013958","2018-06-11",,"98","78",
"USW00013958","2018-06-12",,"100","78",
"USW00013958","2018-06-13",,"99","78",
"USW00013958","2018-06-14",,"99","76",
"USW00013958","2018-06-15",,"98","75",
"USW00013958","2018-06-16",,"94","76",
"USW00013958","2018-06-17",,"94","75",
"USW00013958","2018-06-18",,"93","76",
"USW00013958","2018-06-19",,"80","74",
"USW00013958","2018-06-20",,"84","75",
"USW00013958","2018-06-21",,"94","74",
"USW00013958","2018-06-22",,"101","76",
"USW00013958","2018-06-23",,"100","76",
"USW00013958","2018-06-24",,"100","78",
"USW00013958","2018-06-25",,"95","77",
"USW00013958","2018-06-26",,"100","78",
"USW00013958","2018-06-27",,"101","76",
"USW00013958","2018-06-28",,"100","76",
"USW00013958","2018-06-29",,"100","78",
"USW00013958","2018-06-30",,"101","78",
"USW00013958","2018-07-01",,"104","77",
"USW00013958","2018-07-02",,"102","76",
"USW00013958","2018-07-03",,"103","76",
"USW00013958","2018-07-04",,"97","72",
"USW00013958","2018-07-05",,"94","72",
"USW00013958","2018-07-06",,"96","76",
"USW00013958","2018-07-07",,"94","75",
"USW00013958","2018-07-08",,"93","73",
"USW00013958","2018-07-09",,"83","73",
"USW00013958","2018-07-10",,"93","73",
"USW00013958","2018-07-11",,"96","74",
"USW00013958","2018-07-12",,"96","75",
"USW00013958","2018-07-13",,"96","76",
"USW00013958","2018-07-14",,"97","77",
"USW00013958","2018-07-15",,"97","78",
"USW00013958","2018-07-16",,"99","76",
"USW00013958","2018-07-17",,"101","74",
"USW00013958","2018-07-18",,"102","77",
"USW00013958","2018-07-19",,"103","77",
"USW00013958","2018-07-20",,"103","77",
"USW00013958","2018-07-21",,"104","75",
"USW00013958","2018-07-22",,"106","76",
"USW00013958","2018-07-23",,"110","78",
"USW00013958","2018-07-24",,"101","84",
"USW00013958","2018-07-25",,"101","77",
"USW00013958","2018-07-26",,"101","76",
"USW00013958","2018-07-27",,"103","76",
"USW00013958","2018-07-28",,"102","74",
"USW00013958","2018-07-29",,"103","77",
"USW00013958","2018-07-30",,"100","78",
"USW00013958","2018-07-31",,"98","80",
"USW00013958","2018-08-01",,"100","72",
"USW00013958","2018-08-02",,"100","70",
"USW00013958","2018-08-03",,"99","74",
"USW00013958","2018-08-04",,"101","74",
"USW00013958","2018-08-05",,"98","77",
"USW00013958","2018-08-06",,"98","76",
"USW00013958","2018-08-07",,"100","77",
"USW00013958","2018-08-08",,"102","78",
"USW00013958","2018-08-09",,"101","76",
"USW00013958","2018-08-10",,"96","78",
"USW00013958","2018-08-11",,"96","75",
"USW00013958","2018-08-12",,"90","74",
"USW00013958","2018-08-13",,"99","77",
"USW00013958","2018-08-14",,"100","76",
"USW00013958","2018-08-15",,"102","77",
"USW00013958","2018-08-16",,"103","78",
"USW00013958","2018-08-17",,"105","76",
"USW00013958","2018-08-18",,"104","77",
"USW00013958","2018-08-19",,"103","77",
"USW00013958","2018-08-20",,"104","79",
"USW00013958","2018-08-21",,"104","78",
"USW00013958","2018-08-22",,"104","80",
"USW00013958","2018-08-23",,"104","77",
"USW00013958","2018-08-24",,"103","77",
"USW00013958","2018-08-25",,"102","78",
"USW00013958","2018-08-26",,"102","79",
"USW00013958","2018-08-27",,"102","79",
"USW00013958","2018-08-28",,"103","79",
"USW00013958","2018-08-29",,"102","79",
"USW00013958","2018-08-30",,"99","77",
"USW00013958","2018-08-31",,"100","74",
"USW00013958","2018-09-01",,"100","75",
"USW00013958","2018-09-02",,"99","77",
"USW00013958","2018-09-03",,"97","76",
"USW00013958","2018-09-04",,"93","74",
"USW00013958","2018-09-05",,"96","76",
"USW00013958","2018-09-06",,"97","75",
"USW00013958","2018-09-07",,"89","75",
"USW00013958","2018-09-08",,"89","74",
"USW00013958","2018-09-09",,"79","73",
"USW00013958","2018-09-10",,"77","71",
"USW00013958","2018-09-11",,"85","71",
"USW00013958","2018-09-12",,"88","74",
"USW00013958","2018-09-13",,"92","74",
"USW00013958","2018-09-14",,"85","73",
"USW00013958","2018-09-15",,"86","74",
"USW00013958","2018-09-16",,"91","74",
"USW00013958","2018-09-17",,"93","71",
"USW00013958","2018-09-18",,"95","73",
"USW00013958","2018-09-19",,"94","72",
"USW00013958","2018-09-20",,"90","74",
"USW00013958","2018-09-21",,"88","77",
"USW00013958","2018-09-22",,"79","68",
"USW00013958","2018-09-23",,"79","68",
"USW00013958","2018-09-24",,"87","71",
"USW00013958","2018-09-25",,"95","75",
"USW00013958","2018-09-26",,"88","68",
"USW00013958","2018-09-27",,"82","62",
"USW00013958","2018-09-28",,"83","63",
"USW00013958","2018-09-29",,"78","72",
"USW00013958","2018-09-30",,"87","71",
"USW00013958","2018-10-01",,"87","71",
"USW00013958","2018-10-02",,"88","73",
"USW00013958","2018-10-03",,"91","75",
"USW00013958","2018-10-04",,"91","74",
"USW00013958","2018-10-05",,"90","75",
"USW00013958","2018-10-06",,"89","76",
"USW00013958","2018-10-07",,"88","72",
"USW00013958","2018-10-08",,"84","72",
"USW00013958","2018-10-09",,"81","68",
"USW00013958","2018-10-10",,"80","63",
"USW00013958","2018-10-11",,"75","61",
"USW00013958","2018-10-12",,"86","63",
"USW00013958","2018-10-13",,"90","68",
"USW00013958","2018-10-14",,"90","67",
"USW00013958","2018-10-15",,"70","44",
"USW00013958","2018-10-16",,"50","46",
"USW00013958","2018-10-17",,"59","50",
"USW00013958","2018-10-18",,"60","53",
"USW00013958","2018-10-19",,"64","59",
"USW00013958","2018-10-20",,"67","62",
"USW00013958","2018-10-21",,"74","56",
"USW00013958","2018-10-22",,"65","55",
"USW00013958","2018-10-23",,"70","54",
"USW00013958","2018-10-24",,"63","57",
"USW00013958","2018-10-25",,"69","55",
"USW00013958","2018-10-26",,"80","52",
"USW00013958","2018-10-27",,"86","54",
"USW00013958","2018-10-28",,"85","59",
"USW00013958","2018-10-29",,"84","62",
"USW00013958","2018-10-30",,"84","67",
"USW00013958","2018-10-31",,"82","57",
"USW00013958","2018-11-01",,"70","49",
"USW00013958","2018-11-02",,"76","46",
"USW00013958","2018-11-03",,"79","51",
"USW00013958","2018-11-04",,"74","56",
"USW00013958","2018-11-05",,"80","55",
"USW00013958","2018-11-06",,"79","60",
"USW00013958","2018-11-07",,"86","63",
"USW00013958","2018-11-08",,"63","56",
"USW00013958","2018-11-09",,"59","50",
"USW00013958","2018-11-10",,"54","46",
"USW00013958","2018-11-11",,"55","47",
"USW00013958","2018-11-12",,"50","37",
"USW00013958","2018-11-13",,"48","34",
"USW00013958","2018-11-14",,"55","29",
"USW00013958","2018-11-15",,"65","31",
"USW00013958","2018-11-16",,"71","37",
"USW00013958","2018-11-17",,"74","44",
"USW00013958","2018-11-18",,"64","44",
"USW00013958","2018-11-19",,"53","43",
"USW00013958","2018-11-20",,"63","41",
"USW00013958","2018-11-21",,"56","40",
"USW00013958","2018-11-22",,"63","50",
"USW00013958","2018-11-23",,"79","50",
"USW00013958","2018-11-24",,"76","48",
"USW00013958","2018-11-25",,"69","49",
"USW00013958","2018-11-26",,"61","38",
"USW00013958","2018-11-27",,"64","33",
"USW00013958","2018-11-28",,"73","46",
"USW00013958","2018-11-29",,"76","54",
"USW00013958","2018-11-30",,"78","66",
"USW00013958","2018-12-01",,"78","51",
"USW00013958","2018-12-02",,"70","49",
"USW00013958","2018-12-03",,"63","48",
"USW00013958","2018-12-04",,"58","39",
"USW00013958","2018-12-05",,"55","40",
"USW00013958","2018-12-06",,"56","51",
"USW00013958","2018-12-07",,"56","46",
"USW00013958","2018-12-08",,"47","41",
"USW00013958","2018-12-09",,"56","37",
"USW00013958","2018-12-10",,"60","35",
"USW00013958","2018-12-11",,"63","32",
"USW00013958","2018-12-12",,"66","50",
"USW00013958","2018-12-13",,"70","44",
"USW00013958","2018-12-14",,"53","43",
"USW00013958","2018-12-15",,"69","42",
"USW00013958","2018-12-16",,"64","39",
"USW00013958","2018-12-17",,"70","44",
"USW00013958","2018-12-18",,"64","38",
"USW00013958","2018-12-19",,"61","53",
"USW00013958","2018-12-20",,"65","50",
"USW00013958","2018-12-21",,"67","41",
