"STATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1TXTV0135","2018-01-06","0.00","0.0",,,
"US1TXTV0135","2018-01-07","0.00","0.0",,,
"US1TXTV0135","2018-01-08","0.00","0.0",,,
"US1TXTV0135","2018-01-09","0.00","0.0",,,
"US1TXTV0135","2018-01-10","0.00","0.0",,,
"US1TXTV0135","2018-01-11","0.00","0.0",,,
"US1TXTV0135","2018-01-12","0.00","0.0",,,
"US1TXTV0135","2018-01-13","0.00","0.0",,,
"US1TXTV0135","2018-01-14","0.00","0.0",,,
"US1TXTV0135","2018-01-18",,,,,
"US1TXTV0135","2018-01-19","0.00","0.0",,,
"US1TXTV0135","2018-01-20","0.00","0.0",,,
"US1TXTV0135","2018-01-21","0.00","0.0",,,
"US1TXTV0135","2018-01-22","0.00","0.0",,,
"US1TXTV0135","2018-01-23","0.00","0.0",,,
"US1TXTV0135","2018-01-26",,,,,
"US1TXTV0135","2018-01-27","0.15",,,,
"US1TXTV0135","2018-01-28","0.08",,,,
"US1TXTV0135","2018-01-29","0.00","0.0",,,
"US1TXTV0135","2018-01-30","0.00","0.0",,,
"US1TXTV0135","2018-01-31","0.00","0.0",,,
"US1TXTV0135","2018-02-01","0.00","0.0",,,
"US1TXTV0135","2018-02-02","0.00","0.0",,,
"US1TXTV0135","2018-02-03","0.06",,,,
"US1TXTV0135","2018-02-04","0.00","0.0",,,
"US1TXTV0135","2018-02-05","0.00","0.0",,,
"US1TXTV0135","2018-02-06","0.06",,,,
"US1TXTV0135","2018-02-07","0.04",,,,
"US1TXTV0135","2018-02-08","0.00","0.0",,,
"US1TXTV0135","2018-02-09","0.00","0.0",,,
"US1TXTV0135","2018-02-10","0.06",,,,
"US1TXTV0135","2018-02-11","0.02",,,,
"US1TXTV0135","2018-02-12","0.00","0.0",,,
"US1TXTV0135","2018-02-13","0.03",,,,
"US1TXTV0135","2018-02-14","0.07",,,,
"US1TXTV0135","2018-02-15","0.01",,,,
"US1TXTV0135","2018-02-17",,,,,
"US1TXTV0135","2018-02-18","0.00","0.0",,,
"US1TXTV0135","2018-02-19","0.01",,,,
"US1TXTV0135","2018-02-20","0.05",,,,
"US1TXTV0135","2018-02-21","0.06",,,,
"US1TXTV0135","2018-02-22","0.43",,,,
"US1TXTV0135","2018-02-23","0.31",,,,
"US1TXTV0135","2018-02-24","0.02",,,,
"US1TXTV0135","2018-02-25","0.23",,,,
"US1TXTV0135","2018-02-26","0.02",,,,
"US1TXTV0135","2018-02-27","0.00","0.0",,,
"US1TXTV0135","2018-02-28","0.00","0.0",,,
"US1TXTV0135","2018-03-01","0.00",,,,
"US1TXTV0135","2018-03-02","0.00",,,,
"US1TXTV0135","2018-03-03","0.00","0.0",,,
"US1TXTV0135","2018-03-04","0.10",,,,
"US1TXTV0135","2018-03-05","0.04",,,,
"US1TXTV0135","2018-03-06","0.00","0.0",,,
"US1TXTV0135","2018-03-07","0.00","0.0",,,
"US1TXTV0135","2018-03-08","0.00","0.0",,,
"US1TXTV0135","2018-03-09","0.00","0.0",,,
"US1TXTV0135","2018-03-10","0.00","0.0",,,
"US1TXTV0135","2018-03-11","0.00","0.0",,,
"US1TXTV0135","2018-03-12","0.00","0.0",,,
"US1TXTV0135","2018-03-13","0.00","0.0",,,
"US1TXTV0135","2018-03-14","0.00","0.0",,,
"US1TXTV0135","2018-03-15","0.00","0.0",,,
"US1TXTV0135","2018-03-19",,,,,
"US1TXTV0135","2018-03-20","0.00","0.0",,,
"US1TXTV0135","2018-03-21","0.00","0.0",,,
"US1TXTV0135","2018-03-22","0.00","0.0",,,
"US1TXTV0135","2018-03-23","0.00","0.0",,,
"US1TXTV0135","2018-03-24","0.00","0.0",,,
"US1TXTV0135","2018-03-25","0.03",,,,
"US1TXTV0135","2018-03-26","0.00","0.0",,,
"US1TXTV0135","2018-03-27","0.00","0.0",,,
"US1TXTV0135","2018-03-28","5.18",,,,
"US1TXTV0135","2018-03-29","1.50",,,,
"US1TXTV0135","2018-03-30","0.00","0.0",,,
"US1TXTV0135","2018-03-31","0.00","0.0",,,
"US1TXTV0135","2018-04-01","0.00","0.0",,,
"US1TXTV0135","2018-04-02","0.00","0.0",,,
"US1TXTV0135","2018-04-03","0.00","0.0",,,
"US1TXTV0135","2018-04-04","0.00","0.0",,,
"US1TXTV0135","2018-04-05","0.00","0.0",,,
"US1TXTV0135","2018-04-06","0.00","0.0",,,
"US1TXTV0135","2018-04-07","0.79",,,,
"US1TXTV0135","2018-04-08","0.00","0.0",,,
"US1TXTV0135","2018-04-09","0.00","0.0",,,
"US1TXTV0135","2018-04-10","0.00","0.0",,,
"US1TXTV0135","2018-04-11","0.00","0.0",,,
"US1TXTV0135","2018-04-12","0.00","0.0",,,
"US1TXTV0135","2018-04-13","0.00","0.0",,,
"US1TXTV0135","2018-04-14","0.27",,,,
"US1TXTV0135","2018-04-15","0.00","0.0",,,
"US1TXTV0135","2018-04-16","0.00","0.0",,,
"US1TXTV0135","2018-04-17","0.00","0.0",,,
"US1TXTV0135","2018-04-18","0.00","0.0",,,
"US1TXTV0135","2018-04-19","0.00","0.0",,,
"US1TXTV0135","2018-04-20","0.00","0.0",,,
"US1TXTV0135","2018-04-21","0.02",,,,
"US1TXTV0135","2018-04-22","0.09",,,,
"US1TXTV0135","2018-04-23","0.00","0.0",,,
"US1TXTV0135","2018-04-24","0.00","0.0",,,
"US1TXTV0135","2018-04-25","0.00","0.0",,,
"US1TXTV0135","2018-04-26","0.38",,,,
"US1TXTV0135","2018-04-27","0.00","0.0",,,
"US1TXTV0135","2018-04-28","0.00","0.0",,,
"US1TXTV0135","2018-04-29","0.00","0.0",,,
"US1TXTV0135","2018-04-30","0.00","0.0",,,
"US1TXTV0135","2018-05-01","0.00","0.0",,,
"US1TXTV0135","2018-05-02","0.00","0.0",,,
"US1TXTV0135","2018-05-03","0.00","0.0",,,
"US1TXTV0135","2018-05-04","0.00","0.0",,,
"US1TXTV0135","2018-05-05","2.47",,,,
"US1TXTV0135","2018-05-06","0.00","0.0",,,
"US1TXTV0135","2018-05-07","0.00","0.0",,,
"US1TXTV0135","2018-05-08","0.00","0.0",,,
"US1TXTV0135","2018-05-09","0.00","0.0",,,
"US1TXTV0135","2018-05-10","0.00","0.0",,,
"US1TXTV0135","2018-05-11","0.00","0.0",,,
"US1TXTV0135","2018-05-12","0.00","0.0",,,
"US1TXTV0135","2018-05-13","0.00","0.0",,,
"US1TXTV0135","2018-05-14","0.00","0.0",,,
"US1TXTV0135","2018-05-17",,,,,
"US1TXTV0135","2018-05-18","0.00","0.0",,,
"US1TXTV0135","2018-05-19","0.00","0.0",,,
"US1TXTV0135","2018-05-20","0.00",,,,
"US1TXTV0135","2018-05-21","0.40",,,,
"US1TXTV0135","2018-05-22","0.00","0.0",,,
"US1TXTV0135","2018-05-23","0.00","0.0",,,
"US1TXTV0135","2018-05-24","0.00","0.0",,,
"US1TXTV0135","2018-05-25","0.00","0.0",,,
"US1TXTV0135","2018-05-26","0.00","0.0",,,
"US1TXTV0135","2018-05-27","0.00","0.0",,,
"US1TXTV0135","2018-05-28","0.00","0.0",,,
"US1TXTV0135","2018-05-29","0.00","0.0",,,
"US1TXTV0135","2018-05-30","0.00","0.0",,,
"US1TXTV0135","2018-05-31","0.00","0.0",,,
"US1TXTV0135","2018-06-01","0.00","0.0",,,
"US1TXTV0135","2018-06-02","0.00","0.0",,,
"US1TXTV0135","2018-06-03","0.00","0.0",,,
"US1TXTV0135","2018-06-04","0.14",,,,
"US1TXTV0135","2018-06-05","0.00","0.0",,,
"US1TXTV0135","2018-06-06","0.00","0.0",,,
"US1TXTV0135","2018-06-07","0.00","0.0",,,
"US1TXTV0135","2018-06-08","0.00","0.0",,,
"US1TXTV0135","2018-06-09","0.00","0.0",,,
"US1TXTV0135","2018-06-10","0.00","0.0",,,
"US1TXTV0135","2018-06-11","0.00","0.0",,,
"US1TXTV0135","2018-06-12","0.00","0.0",,,
"US1TXTV0135","2018-06-13","0.00","0.0",,,
"US1TXTV0135","2018-06-14","0.00","0.0",,,
"US1TXTV0135","2018-06-15","0.00","0.0",,,
"US1TXTV0135","2018-06-16","0.00","0.0",,,
"US1TXTV0135","2018-06-17","0.08",,,,
"US1TXTV0135","2018-06-18","0.05",,,,
"US1TXTV0135","2018-06-19","0.16",,,,
"US1TXTV0135","2018-06-20","0.18",,,,
"US1TXTV0135","2018-06-21","0.00","0.0",,,
"US1TXTV0135","2018-06-22","0.00","0.0",,,
"US1TXTV0135","2018-06-23","0.00","0.0",,,
"US1TXTV0135","2018-06-24","0.00","0.0",,,
"US1TXTV0135","2018-06-25","0.02",,,,
"US1TXTV0135","2018-06-26","0.00","0.0",,,
"US1TXTV0135","2018-06-27","0.00","0.0",,,
"US1TXTV0135","2018-06-28","0.00","0.0",,,
"US1TXTV0135","2018-06-29","0.00","0.0",,,
"US1TXTV0135","2018-06-30","0.00","0.0",,,
"US1TXTV0135","2018-07-01","0.00","0.0",,,
"US1TXTV0135","2018-07-02","0.00","0.0",,,
"US1TXTV0135","2018-07-03","0.00","0.0",,,
"US1TXTV0135","2018-07-04","0.00","0.0",,,
"US1TXTV0135","2018-07-05","0.71",,,,
"US1TXTV0135","2018-07-06","0.24",,,,
"US1TXTV0135","2018-07-07","0.00","0.0",,,
"US1TXTV0135","2018-07-08","0.00","0.0",,,
"US1TXTV0135","2018-07-09","0.20",,,,
"US1TXTV0135","2018-07-10","1.04",,,,
"US1TXTV0135","2018-07-11","0.00","0.0",,,
"US1TXTV0135","2018-07-12","0.00","0.0",,,
"US1TXTV0135","2018-07-13","0.00","0.0",,,
"US1TXTV0135","2018-07-14","0.00","0.0",,,
"US1TXTV0135","2018-07-15","0.00","0.0",,,
"US1TXTV0135","2018-07-16","0.00","0.0",,,
"US1TXTV0135","2018-07-17","0.00","0.0",,,
"US1TXTV0135","2018-07-18","0.00","0.0",,,
"US1TXTV0135","2018-07-19","0.00","0.0",,,
"US1TXTV0135","2018-07-20","0.00","0.0",,,
"US1TXTV0135","2018-07-21","0.00","0.0",,,
"US1TXTV0135","2018-07-22","0.00","0.0",,,
"US1TXTV0135","2018-07-23","0.00","0.0",,,
"US1TXTV0135","2018-07-24","0.00","0.0",,,
"US1TXTV0135","2018-07-25","0.00","0.0",,,
"US1TXTV0135","2018-07-26","0.00","0.0",,,
"US1TXTV0135","2018-07-27","0.00","0.0",,,
"US1TXTV0135","2018-07-28","0.00","0.0",,,
"US1TXTV0135","2018-07-29","0.00","0.0",,,
"US1TXTV0135","2018-07-30","0.00","0.0",,,
"US1TXTV0135","2018-07-31","0.00","0.0",,,
"US1TXTV0135","2018-08-01","0.00","0.0",,,
"US1TXTV0135","2018-08-02","0.00","0.0",,,
"US1TXTV0135","2018-08-03","0.00","0.0",,,
"US1TXTV0135","2018-08-04","0.00","0.0",,,
"US1TXTV0135","2018-08-05","0.00","0.0",,,
"US1TXTV0135","2018-08-06","0.00","0.0",,,
"US1TXTV0135","2018-08-07","0.00","0.0",,,
"US1TXTV0135","2018-08-08","0.00","0.0",,,
"US1TXTV0135","2018-08-09","0.00","0.0",,,
"US1TXTV0135","2018-08-10","0.00","0.0",,,
"US1TXTV0135","2018-08-11","0.00","0.0",,,
"US1TXTV0135","2018-08-12","0.10",,,,
"US1TXTV0135","2018-08-13","0.10",,,,
"US1TXTV0135","2018-08-14","0.00","0.0",,,
"US1TXTV0135","2018-08-15","0.00","0.0",,,
"US1TXTV0135","2018-08-16","0.00","0.0",,,
"US1TXTV0135","2018-08-17","0.00","0.0",,,
"US1TXTV0135","2018-08-18","0.00","0.0",,,
"US1TXTV0135","2018-08-19","0.00","0.0",,,
"US1TXTV0135","2018-08-20","0.05",,,,
"US1TXTV0135","2018-08-21","0.00","0.0",,,
"US1TXTV0135","2018-08-22","0.00","0.0",,,
"US1TXTV0135","2018-08-23","0.00","0.0",,,
"US1TXTV0135","2018-08-24","0.00","0.0",,,
"US1TXTV0135","2018-08-25","0.00","0.0",,,
"US1TXTV0135","2018-08-26","0.00","0.0",,,
"US1TXTV0135","2018-08-27","0.00","0.0",,,
"US1TXTV0135","2018-08-28","0.00","0.0",,,
"US1TXTV0135","2018-08-29","0.00","0.0",,,
"US1TXTV0135","2018-08-30","0.00","0.0",,,
"US1TXTV0135","2018-08-31","0.00","0.0",,,
"US1TXTV0135","2018-09-01","0.00","0.0",,,
"US1TXTV0135","2018-09-02","0.00","0.0",,,
"US1TXTV0135","2018-09-03","0.00","0.0",,,
"US1TXTV0135","2018-09-04","0.76",,,,
"US1TXTV0135","2018-09-05","0.14",,,,
"US1TXTV0135","2018-09-06","0.56",,,,
"US1TXTV0135","2018-09-07","0.00",,,,
"US1TXTV0135","2018-09-08","0.14",,,,
"US1TXTV0135","2018-09-09","2.00",,,,
"US1TXTV0135","2018-09-10","0.74",,,,
"US1TXTV0135","2018-09-11","0.09",,,,
"US1TXTV0135","2018-09-12","0.48",,,,
"US1TXTV0135","2018-09-13","0.00","0.0",,,
"US1TXTV0135","2018-09-14","0.09",,,,
"US1TXTV0135","2018-09-15","0.30",,,,
"US1TXTV0135","2018-09-16","0.13",,,,
"US1TXTV0135","2018-09-17","0.27",,,,
"US1TXTV0135","2018-09-18","0.00","0.0",,,
"US1TXTV0135","2018-09-19","0.00","0.0",,,
"US1TXTV0135","2018-09-20","0.00","0.0",,,
"US1TXTV0135","2018-09-22",,,,,
"US1TXTV0135","2018-09-23","0.00","0.0",,,
"US1TXTV0135","2018-09-24","0.00","0.0",,,
"US1TXTV0135","2018-09-25","0.00","0.0",,,
"US1TXTV0135","2018-09-26","0.00","0.0",,,
"US1TXTV0135","2018-09-27","0.00","0.0",,,
"US1TXTV0135","2018-09-28","0.00","0.0",,,
"US1TXTV0135","2018-09-30",,,,,
"US1TXTV0135","2018-10-01","0.18",,,,
"US1TXTV0135","2018-10-02","0.35",,,,
"US1TXTV0135","2018-10-03","0.00",,,,
"US1TXTV0135","2018-10-04","0.00","0.0",,,
"US1TXTV0135","2018-10-05","0.07",,,,
"US1TXTV0135","2018-10-06","0.18",,,,
"US1TXTV0135","2018-10-07","1.05",,,,
"US1TXTV0135","2018-10-08","0.03",,,,
"US1TXTV0135","2018-10-09","0.72",,,,
"US1TXTV0135","2018-10-10","0.63",,,,
"US1TXTV0135","2018-10-11","0.00","0.0",,,
"US1TXTV0135","2018-10-12","0.00","0.0",,,
"US1TXTV0135","2018-10-13","0.00","0.0",,,
"US1TXTV0135","2018-10-14","0.21",,,,
"US1TXTV0135","2018-10-15","0.85",,,,
"US1TXTV0135","2018-10-16","1.49",,,,
"US1TXTV0135","2018-10-17","0.47",,,,
"US1TXTV0135","2018-10-18","0.00","0.0",,,
"US1TXTV0135","2018-10-19","0.60",,,,
"US1TXTV0135","2018-10-20","0.18",,,,
"US1TXTV0135","2018-10-21","0.00","0.0",,,
"US1TXTV0135","2018-10-22","0.00","0.0",,,
"US1TXTV0135","2018-10-23","0.47",,,,
"US1TXTV0135","2018-10-24","0.14",,,,
"US1TXTV0135","2018-10-25",,"0.0",,,
"US1TXTV0135","2018-10-26","0.00","0.0",,,
"US1TXTV0135","2018-10-27","0.00","0.0",,,
"US1TXTV0135","2018-10-28","0.00","0.0",,,
"US1TXTV0135","2018-10-29","0.00","0.0",,,
"US1TXTV0135","2018-10-30","0.00","0.0",,,
"US1TXTV0135","2018-10-31","0.02",,,,
"US1TXTV0135","2018-11-01","0.52",,,,
"US1TXTV0135","2018-11-02","0.00","0.0",,,
"US1TXTV0135","2018-11-03","0.00","0.0",,,
"US1TXTV0135","2018-11-04","0.29",,,,
"US1TXTV0135","2018-11-05","0.00","0.0",,,
"US1TXTV0135","2018-11-06","0.02",,,,
"US1TXTV0135","2018-11-07","0.00","0.0",,,
"US1TXTV0135","2018-11-08","0.02",,,,
"US1TXTV0135","2018-11-09","2.11",,,,
"US1TXTV0135","2018-11-10","0.00","0.0",,,
"US1TXTV0135","2018-11-11","0.00","0.0",,,
"US1TXTV0135","2018-11-12","0.36",,,,
"US1TXTV0135","2018-11-13","0.03",,,,
"US1TXTV0135","2018-11-14","0.00","0.0",,,
"US1TXTV0135","2018-11-15","0.00","0.0",,,
"US1TXTV0135","2018-11-16","0.00","0.0",,,
"US1TXTV0135","2018-11-17","0.00","0.0",,,
"US1TXTV0135","2018-11-18","0.81",,,,
"US1TXTV0135","2018-11-19","0.00","0.0",,,
"US1TXTV0135","2018-11-20","0.00","0.0",,,
"US1TXTV0135","2018-11-21","0.00","0.0",,,
"US1TXTV0135","2018-11-22","0.00","0.0",,,
"US1TXTV0135","2018-11-23","0.05",,,,
"US1TXTV0135","2018-11-24","0.00","0.0",,,
"US1TXTV0135","2018-11-25","0.00","0.0",,,
"US1TXTV0135","2018-11-26","0.00","0.0",,,
"US1TXTV0135","2018-11-27","0.00","0.0",,,
"US1TXTV0135","2018-11-28","0.00","0.0",,,
"US1TXTV0135","2018-11-29","0.00","0.0",,,
"US1TXTV0135","2018-11-30","0.00","0.0",,,
"US1TXTV0135","2018-12-01","0.00","0.0",,,
"US1TXTV0135","2018-12-02","0.00","0.0",,,
"US1TXTV0135","2018-12-03","0.00","0.0",,,
"US1TXTV0135","2018-12-04","0.00","0.0",,,
"US1TXTV0135","2018-12-05","0.00","0.0",,,
"US1TXTV0135","2018-12-06","0.04",,,,
"US1TXTV0135","2018-12-07","1.91",,,,
"US1TXTV0135","2018-12-08","2.34",,,,
"US1TXTV0135","2018-12-09","0.00","0.0",,,
"US1TXTV0135","2018-12-10","0.00","0.0",,,
"US1TXTV0135","2018-12-11","0.00","0.0",,,
"US1TXTV0135","2018-12-12","0.00","0.0",,,
"US1TXTV0135","2018-12-13","0.02",,,,
"US1TXTV0135","2018-12-14","0.00","0.0",,,
"US1TXTV0135","2018-12-15","0.00","0.0",,,
"US1TXTV0135","2018-12-16","0.00","0.0",,,
"US1TXTV0135","2018-12-17","0.00","0.0",,,
"US1TXTV0135","2018-12-18","0.00","0.0",,,
"US1TXTV0135","2018-12-19","0.11",,,,
"US1TXTV0135","2018-12-20","0.00","0.0",,,
"US1TXTV0135","2018-12-21","0.00","0.0",,,
"US1TXTV0135","2018-12-22","0.00","0.0",,,
"US1TXTV0135","2018-12-23","0.00","0.0",,,
"US1TXTV0135","2018-12-24","0.00","0.0",,,
"US1TXTV0135","2018-12-25","0.00","0.0",,,
"US1TXTV0135","2018-12-26","0.00","0.0",,,
"US1TXTV0135","2018-12-27","1.98",,,,
"US1TXTV0135","2018-12-28","0.00","0.0",,,
"US1TXTV0135","2018-12-29","0.00","0.0",,,
"US1TXTV0135","2018-12-30","0.00","0.0",,,
"US1TXTV0135","2018-12-31","0.24","0.0",,,
"US1TXTV0212","2018-01-01","0.00","0.0",,,
"US1TXTV0212","2018-01-17",,,,,
"US1TXTV0212","2018-01-20","0.01",,,,
"US1TXTV0212","2018-03-03","0.08",,,,
"US1TXTV0212","2018-03-04","0.09",,,,
"US1TXTV0212","2018-03-28","2.66",,,,
"US1TXTV0212","2018-03-29","0.24",,,,
"US1TXTV0212","2018-04-07","0.24",,,,
"US1TXTV0212","2018-04-14","0.19",,,,
"US1TXTV0212","2018-04-25","0.00","0.0",,,
"US1TXTV0212","2018-05-01","0.03",,,,
"US1TXTV0212","2018-05-04","0.08",,,,
"US1TXTV0212","2018-05-05","1.77",,,,
"US1TXTV0212","2018-05-16","0.06",,,,
"US1TXTV0212","2018-05-21","0.90",,,,
"US1TXTV0212","2018-06-04","2.35",,,,
"US1TXTV0212","2018-06-17","0.26",,,,
"US1TXTV0212","2018-06-18","0.09",,,,
"US1TXTV0212","2018-06-19","0.34",,,,
"US1TXTV0212","2018-06-20","0.32",,,,
"US1TXTV0212","2018-07-05","2.40",,,,
"US1TXTV0212","2018-07-08","0.26",,,,
"US1TXTV0212","2018-07-09","1.50",,,,
"US1TXTV0212","2018-07-10","0.24",,,,
"US1TXTV0212","2018-08-12",,,,,
"US1TXTV0212","2018-08-13","0.04",,,,
"US1TXTV0212","2018-09-04","0.40",,,,
"US1TXTV0212","2018-09-05","0.66",,,,
"US1TXTV0212","2018-09-06","0.04",,,,
"US1TXTV0212","2018-09-07","1.67",,,,
"US1TXTV0212","2018-09-08","0.84",,,,
"US1TXTV0212","2018-09-09","1.23",,,,
"US1TXTV0212","2018-09-10","0.01",,,,
"US1TXTV0212","2018-09-11","0.40",,,,
"US1TXTV0212","2018-09-12","0.23",,,,
"US1TXTV0212","2018-09-13","0.34",,,,
"US1TXTV0212","2018-09-14","0.04",,,,
"US1TXTV0212","2018-09-15","0.52",,,,
"US1TXTV0212","2018-09-16","0.47",,,,
"US1TXTV0212","2018-09-17","0.09",,,,
"US1TXTV0212","2018-09-21","0.40",,,,
"US1TXTV0212","2018-09-22","2.81",,,,
"US1TXTV0212","2018-09-23","0.03",,,,
"US1TXTV0212","2018-09-24","0.00",,,,
"US1TXTV0212","2018-09-29","0.32",,,,
"US1TXTV0212","2018-09-30","1.03",,,,
"US1TXTV0212","2018-10-02","0.01",,,,
"US1TXTV0212","2018-10-03","0.01",,,,
"US1TXTV0212","2018-10-05","0.25",,,,
"US1TXTV0212","2018-10-07","0.10",,,,
"US1TXTV0212","2018-10-08","0.41",,,,
"US1TXTV0212","2018-10-09","1.51",,,,
"US1TXTV0212","2018-10-10","0.59",,,,
"US1TXTV0212","2018-10-14","0.18",,,,
"US1TXTV0212","2018-10-15","0.26",,,,
"US1TXTV0212","2018-10-16","2.43",,,,
"US1TXTV0212","2018-10-17","0.15",,,,
"US1TXTV0212","2018-10-18","0.07",,,,
"US1TXTV0212","2018-10-19","0.22",,,,
"US1TXTV0212","2018-10-20","0.59",,,,
"US1TXTV0212","2018-10-21","0.00",,,,
"US1TXTV0212","2018-10-23","0.08",,,,
"US1TXTV0212","2018-10-24","0.13",,,,
"US1TXTV0212","2018-10-25","0.54",,,,
"US1TXTV0212","2018-10-31","0.05",,,,
"US1TXTV0212","2018-11-01","0.08",,,,
"US1TXTV0212","2018-11-04","0.07",,,,
"US1TXTV0212","2018-11-09","1.29",,,,
"US1TXTV0212","2018-11-10","0.01",,,,
"US1TXTV0212","2018-11-11","0.00",,,,
"US1TXTV0212","2018-11-12","0.27",,,,
"US1TXTV0212","2018-11-13","0.07",,,,
"US1TXTV0212","2018-11-18","0.04",,,,
"US1TXTV0212","2018-11-19","0.07",,,,
"US1TXTV0212","2018-11-22","0.10",,,,
"US1TXTV0212","2018-11-30","0.02",,,,
"US1TXTV0212","2018-12-01","0.20",,,,
"US1TXTV0212","2018-12-08","2.25",,,,
"US1TXTV0212","2018-12-14","0.03",,,,
"US1TXTV0212","2018-12-19","0.02",,,,
"US1TXTV0212","2018-12-27","3.27",,,,
"US1TXTV0212","2018-12-31","0.26",,,,
"US1TXTV0214","2018-03-28","2.81",,,,
"US1TXTV0214","2018-03-29","0.29",,,,
"US1TXTV0214","2018-09-08",,,,,
"USW00013958","2018-01-01","0.00","0.0",,"32","25"
"USW00013958","2018-01-02","0.00","0.0",,"32","26"
"USW00013958","2018-01-03","0.00","0.0",,"56","22"
"USW00013958","2018-01-04","0.00","0.0",,"55","30"
"USW00013958","2018-01-05","0.00","0.0",,"62","44"
"USW00013958","2018-01-06","0.00","0.0",,"63","40"
"USW00013958","2018-01-07","0.00","0.0",,"67","54"
"USW00013958","2018-01-08","0.00","0.0",,"69","44"
"USW00013958","2018-01-09","0.00","0.0",,"70","39"
"USW00013958","2018-01-10","0.00","0.0",,"71","48"
"USW00013958","2018-01-11","0.00","0.0",,"72","44"
"USW00013958","2018-01-12","0.00","0.0",,"58","34"
"USW00013958","2018-01-13","0.00","0.0",,"54","32"
"USW00013958","2018-01-14","0.00","0.0",,"61","29"
"USW00013958","2018-01-15","0.10","0.0",,"71","38"
"USW00013958","2018-01-16","0.14","0.0",,"38","26"
"USW00013958","2018-01-17","0.00","0.0",,"38","18"
"USW00013958","2018-01-18","0.00","0.0",,"45","26"
"USW00013958","2018-01-19","0.01","0.0",,"54","40"
"USW00013958","2018-01-20","0.00","0.0",,"68","51"
"USW00013958","2018-01-21","0.01","0.0",,"72","59"
"USW00013958","2018-01-22","0.00","0.0",,"65","45"
"USW00013958","2018-01-23","0.00","0.0",,"66","39"
"USW00013958","2018-01-24","0.00","0.0",,"65","36"
"USW00013958","2018-01-25","0.00","0.0",,"66","32"
"USW00013958","2018-01-26","0.00","0.0",,"68","51"
"USW00013958","2018-01-27","0.02","0.0",,"70","59"
"USW00013958","2018-01-28","0.00","0.0",,"71","50"
"USW00013958","2018-01-29","0.00","0.0",,"68","40"
"USW00013958","2018-01-30","0.00","0.0",,"67","34"
"USW00013958","2018-01-31","0.00","0.0",,"72","46"
"USW00013958","2018-02-01","0.00","0.0",,"73","53"
"USW00013958","2018-02-02","0.00","0.0",,"59","45"
"USW00013958","2018-02-03","0.06","0.0",,"56","43"
"USW00013958","2018-02-04","0.00","0.0",,"76","42"
"USW00013958","2018-02-05","0.00","0.0",,"55","40"
"USW00013958","2018-02-06","0.07","0.0",,"54","39"
"USW00013958","2018-02-07","0.01","0.0",,"48","36"
"USW00013958","2018-02-08","0.00","0.0",,"59","34"
"USW00013958","2018-02-09","0.03","0.0",,"64","52"
"USW00013958","2018-02-10","0.04","0.0",,"62","40"
"USW00013958","2018-02-11","0.10","0.0",,"43","31"
"USW00013958","2018-02-12","0.00","0.0",,"44","31"
"USW00013958","2018-02-13","0.04","0.0",,"47","39"
"USW00013958","2018-02-14","0.04","0.0",,"72","46"
"USW00013958","2018-02-15","0.00","0.0",,"77","64"
"USW00013958","2018-02-16","0.00","0.0",,"71","57"
"USW00013958","2018-02-17","0.00","0.0",,"62","50"
"USW00013958","2018-02-18","0.00","0.0",,"75","51"
"USW00013958","2018-02-19","0.00","0.0",,"80","69"
"USW00013958","2018-02-20","0.20","0.0",,"73","69"
"USW00013958","2018-02-21","0.13","0.0",,"71","39"
"USW00013958","2018-02-22","0.60","0.0",,"44","37"
"USW00013958","2018-02-23","0.30","0.0",,"65","43"
"USW00013958","2018-02-24","0.01","0.0",,"74","62"
"USW00013958","2018-02-25","0.01","0.0",,"68","52"
"USW00013958","2018-02-26","0.00","0.0",,"70","47"
"USW00013958","2018-02-27","0.07","0.0",,"80","59"
"USW00013958","2018-02-28","0.00","0.0",,"83","69"
"USW00013958","2018-03-01","0.00","0.0",,"72","54"
"USW00013958","2018-03-02","0.00","0.0",,"75","52"
"USW00013958","2018-03-03","0.15","0.0",,"72","53"
"USW00013958","2018-03-04","0.04","0.0",,"81","63"
"USW00013958","2018-03-05","0.00","0.0",,"85","61"
"USW00013958","2018-03-06","0.00","0.0",,"74","51"
"USW00013958","2018-03-07","0.00","0.0",,"69","47"
"USW00013958","2018-03-08","0.00","0.0",,"71","49"
"USW00013958","2018-03-09","0.00","0.0",,"73","52"
"USW00013958","2018-03-10","0.00","0.0",,"90","65"
"USW00013958","2018-03-11","0.00","0.0",,"70","55"
"USW00013958","2018-03-12","0.00","0.0",,"68","46"
"USW00013958","2018-03-13","0.00","0.0",,"71","42"
"USW00013958","2018-03-14","0.00","0.0",,"72","41"
"USW00013958","2018-03-15","0.00","0.0",,"75","50"
"USW00013958","2018-03-16","0.00","0.0",,"89","63"
"USW00013958","2018-03-17","0.01","0.0",,"85","67"
"USW00013958","2018-03-18","0.02","0.0",,"84","68"
"USW00013958","2018-03-19","0.00","0.0",,"82","60"
"USW00013958","2018-03-20","0.00","0.0",,"75","49"
"USW00013958","2018-03-21","0.00","0.0",,"78","43"
"USW00013958","2018-03-22","0.00","0.0",,"81","52"
"USW00013958","2018-03-23","0.00","0.0",,"81","59"
"USW00013958","2018-03-24","0.00","0.0",,"84","68"
"USW00013958","2018-03-25","0.00","0.0",,"77","68"
